phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.05981114998633266,52.0,2,49.0,136.0,173.0,139.0
0.0861801947194275,64.0,1,48.0,156.0,175.0,154.0
0.11254923945252235,52.0,1,30.0,128.0,153.0,114.0
0.1389182841856172,49.0,1,38.0,148.0,145.0,124.0
0.16528732891871203,47.0,1,54.0,155.0,154.0,128.0
0.19165637365180688,35.0,1,48.0,123.0,118.0,156.0
0.21802541838490172,38.0,1,49.0,134.0,157.0,241.0
0.24439446311799656,40.0,1,51.0,161.0,184.0,210.0
0.2707635078510914,30.0,1,52.0,142.0,150.0,118.0
0.29713255258418625,31.0,1,46.0,109.0,144.0,89.0
0.32350159731728106,33.0,1,40.0,94.0,143.0,87.0
0.3498706420503759,24.0,1,38.0,77.0,143.0,72.0
0.37623968678347075,30.0,1,37.0,110.0,125.0,94.0
0.4026087315165656,36.0,1,34.0,122.0,143.0,108.0
0.42897777624966044,30.0,1,44.0,104.0,145.0,85.0
0.45534682098275525,32.0,1,54.0,108.0,124.0,89.0
0.4817158657158501,39.0,2,55.0,134.0,138.0,170.0
0.5180027451072653,45.0,1,53.0,158.0,162.0,236.0
0.5542896244986804,44.0,1,46.0,136.0,158.0,202.0
0.5905765038900955,31.0,1,34.0,101.0,133.0,138.0
0.6268633832815107,27.0,1,41.0,100.0,124.0,148.0
0.6631502626729258,36.0,1,51.0,102.0,131.0,149.0
0.6994371420643408,40.0,1,45.0,94.0,136.0,116.0
0.735724021455756,32.0,1,49.0,87.0,142.0,119.0
0.7720109008471712,27.0,1,42.0,81.0,135.0,108.0
0.8082977802385862,29.0,1,38.0,76.0,127.0,80.0
0.8445846596300013,26.0,1,40.0,78.0,142.0,61.0
0.8808715390214165,20.0,1,37.0,77.0,134.0,65.0
0.9171584184128316,29.0,1,49.0,89.0,112.0,131.0
0.9534452978042467,38.0,2,52.0,94.0,120.0,136.0
0.8830836988230153,39.0,1,42.0,81.0,119.0,89.0
0.812722099841784,31.0,1,44.0,88.0,169.0,76.0
0.7423605008605527,27.0,1,60.0,102.0,196.0,65.0
0.6719989018793213,25.0,1,68.0,83.0,199.0,64.0
0.6016373028980899,19.0,1,59.0,62.0,218.0,56.0
0.5312757039168586,23.0,1,40.0,58.0,195.0,50.0
0.4609141049356273,24.0,2,27.0,63.0,171.0,55.0
0.468483446042056,24.0,1,29.0,85.0,136.0,103.0
0.4760527871484847,25.0,1,41.0,87.0,137.0,104.0
0.4836221282549134,29.0,1,48.0,86.0,149.0,101.0
0.4911914693613421,33.0,1,40.0,106.0,182.0,174.0
0.4987608104677708,31.0,1,48.0,102.0,179.0,154.0
0.5063301515741995,31.0,1,55.0,78.0,133.0,102.0
0.5138994926806282,26.0,1,47.0,80.0,135.0,87.0
0.5214688337870569,18.0,1,44.0,70.0,150.0,52.0
0.5290381748934856,20.0,1,46.0,84.0,153.0,67.0
0.5366075159999143,16.0,1,43.0,93.0,147.0,74.0
