phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
1.48621358951444,20.0,1,34.0,15.0,227.0,12.0
1.4771641790551566,23.0,1,27.0,20.0,189.0,12.0
1.468114768595873,21.0,1,28.0,23.0,370.0,22.0
1.4590653581365896,17.0,1,29.0,35.0,437.0,29.0
1.4500159476773062,15.0,1,22.0,41.0,451.0,33.0
1.440966537218023,15.0,1,26.0,37.0,292.0,39.0
1.4319171267587394,11.0,1,29.0,26.0,269.0,23.0
1.4228677162994559,9.0,1,34.0,17.0,258.0,16.0
1.4138183058401725,14.0,1,34.0,15.0,263.0,6.0
1.4047688953808892,14.0,1,27.0,10.0,255.0,3.0
1.3957194849216057,17.0,1,35.0,16.0,268.0,10.0
1.3866700744623222,19.0,1,33.0,23.0,283.0,80.0
1.3776206640030388,15.0,1,45.0,29.0,309.0,90.0
1.3685712535437555,12.0,1,46.0,25.0,310.0,84.0
1.359521843084472,17.0,2,41.0,32.0,310.0,27.0
1.3738218374404294,20.0,1,35.0,29.0,252.0,24.0
1.3881218317963868,30.0,1,37.0,37.0,284.0,28.0
1.4024218261523442,28.0,1,45.0,40.0,358.0,33.0
1.4167218205083016,22.0,1,43.0,38.0,461.0,27.0
1.431021814864259,24.0,1,44.0,31.0,450.0,31.0
1.4453218092202165,25.0,1,33.0,36.0,413.0,30.0
1.4596218035761739,26.0,1,42.0,38.0,358.0,34.0
1.4739217979321313,26.0,1,43.0,42.0,312.0,43.0
1.4882217922880887,23.0,1,42.0,30.0,299.0,27.0
1.5025217866440461,26.0,1,35.0,22.0,293.0,23.0
1.5168217810000033,28.0,1,45.0,27.0,324.0,17.0
1.5311217753559605,26.0,1,47.0,28.0,335.0,17.0
1.545421769711918,24.0,1,118.0,29.0,2057.0,20.0
1.5597217640678753,21.0,1,140.0,38.0,2332.0,23.0
1.5740217584238325,20.0,2,158.0,31.0,2485.0,20.0
1.0512657473603113,16.0,1,127.0,36.0,1101.0,21.0
0.5285097362967899,21.0,2,96.0,50.0,678.0,36.0
0.5498757604133431,26.0,1,85.0,54.0,596.0,41.0
0.5712417845298963,39.0,1,93.0,65.0,554.0,55.0
0.5926078086464495,32.0,1,106.0,45.0,683.0,39.0
0.6139738327630027,28.0,1,118.0,42.0,1009.0,29.0
0.6353398568795559,22.0,1,121.0,40.0,1077.0,28.0
0.656705880996109,18.0,1,106.0,41.0,1014.0,30.0
0.6780719051126622,24.0,2,87.0,52.0,811.0,43.0
0.6902694756376432,26.0,1,109.0,49.0,1045.0,34.0
0.7024670461626241,24.0,1,139.0,56.0,1151.0,35.0
0.7146646166876051,16.0,1,152.0,53.0,1195.0,26.0
0.726862187212586,8.0,1,129.0,44.0,901.0,26.0
0.7390597577375669,5.0,1,109.0,36.0,778.0,18.0
0.7512573282625479,8.0,1,67.0,25.0,534.0,16.0
0.7634548987875288,9.0,1,49.0,23.0,467.0,14.0
0.7756524693125098,10.0,1,68.0,36.0,637.0,15.0
0.7878500398374907,9.0,1,94.0,43.0,874.0,16.0
0.8000476103624716,8.0,1,123.0,39.0,927.0,14.0
0.8122451808874526,5.0,1,121.0,34.0,862.0,16.0
0.8244427514124335,7.0,1,94.0,27.0,638.0,20.0
0.8366403219374144,7.0,1,87.0,33.0,619.0,22.0
0.8488378924623954,9.0,1,86.0,34.0,793.0,23.0
0.8610354629873763,11.0,1,97.0,37.0,859.0,23.0
0.8732330335123573,11.0,1,109.0,32.0,915.0,19.0
0.8854306040373382,9.0,1,101.0,32.0,782.0,18.0
0.8976281745623191,5.0,1,102.0,29.0,696.0,14.0
0.9098257450873001,4.0,1,87.0,27.0,675.0,14.0
0.922023315612281,4.0,1,83.0,24.0,570.0,15.0
0.934220886137262,8.0,1,80.0,20.0,521.0,13.0
0.9464184566622429,13.0,1,82.0,25.0,534.0,16.0
0.9586160271872238,19.0,1,96.0,28.0,571.0,14.0
0.9708135977122048,18.0,1,90.0,34.0,608.0,14.0
0.9830111682371857,15.0,1,107.0,33.0,993.0,11.0
0.9952087387621666,9.0,1,131.0,41.0,1197.0,18.0
1.0074063092871475,11.0,1,265.0,54.0,2264.0,22.0
1.0196038798121285,13.0,1,327.0,59.0,2356.0,25.0
1.0318014503371096,13.0,1,361.0,70.0,2528.0,39.0
1.0439990208620904,13.0,1,304.0,62.0,1968.0,40.0
1.0561965913870712,12.0,1,258.0,68.0,1787.0,49.0
1.0683941619120523,13.0,1,217.0,92.0,1493.0,54.0
1.0805917324370333,13.0,1,204.0,98.0,1337.0,66.0
1.0927893029620142,21.0,1,172.0,92.0,1069.0,66.0
1.104986873486995,19.0,1,155.0,63.0,989.0,42.0
1.117184444011976,22.0,1,122.0,47.0,876.0,23.0
1.129382014536957,23.0,1,112.0,34.0,750.0,11.0
1.141579585061938,13.0,1,112.0,29.0,762.0,10.0
1.1537771555869187,10.0,1,114.0,36.0,710.0,15.0
1.1659747261118998,7.0,1,117.0,37.0,774.0,15.0
1.1781722966368808,5.0,1,104.0,40.0,695.0,19.0
1.1903698671618617,6.0,1,103.0,29.0,658.0,18.0
1.2025674376868425,4.0,1,99.0,24.0,809.0,15.0
1.2147650082118235,7.0,1,112.0,23.0,936.0,12.0
1.2269625787368046,6.0,1,124.0,23.0,1059.0,12.0
1.2391601492617854,4.0,1,117.0,23.0,1058.0,13.0
1.2513577197867662,1.0,1,108.0,22.0,723.0,23.0
1.2635552903117473,7.0,1,105.0,29.0,620.0,51.0
1.2757528608367283,8.0,1,113.0,25.0,696.0,49.0
1.2879504313617092,10.0,1,108.0,23.0,867.0,50.0
1.30014800188669,6.0,1,165.0,14.0,1732.0,13.0
1.312345572411671,6.0,1,178.0,15.0,1977.0,13.0
1.324543142936652,4.0,1,179.0,18.0,2006.0,10.0
1.336740713461633,7.0,1,114.0,21.0,1144.0,9.0
1.3489382839866138,6.0,1,120.0,20.0,1204.0,10.0
1.3611358545115948,7.0,2,116.0,18.0,1020.0,9.0
1.296319861439614,8.0,1,106.0,16.0,947.0,7.0
1.2315038683676334,14.0,1,99.0,18.0,809.0,8.0
1.1666878752956527,22.0,1,91.0,20.0,738.0,8.0
1.101871882223672,25.0,1,90.0,15.0,705.0,8.0
1.0370558891516912,37.0,1,105.0,32.0,994.0,26.0
0.9722398960797105,51.0,1,105.0,63.0,1052.0,112.0
0.9074239030077298,52.0,1,112.0,77.0,1119.0,121.0
0.8426079099357491,49.0,1,103.0,87.0,1094.0,125.0
0.7777919168637684,21.0,1,85.0,54.0,819.0,38.0
0.7129759237917876,11.0,1,97.0,38.0,1132.0,11.0
0.6481599307198069,7.0,1,105.0,21.0,1285.0,8.0
0.5833439376478262,6.0,1,125.0,14.0,1381.0,8.0
0.5185279445758455,13.0,1,140.0,19.0,1526.0,14.0
0.4537119515038648,13.0,1,130.0,31.0,1053.0,16.0
0.38889595843188407,13.0,1,108.0,30.0,949.0,13.0
0.3240799653599034,8.0,1,94.0,25.0,819.0,6.0
0.25926397228792275,4.0,1,91.0,16.0,738.0,4.0
0.19444797921594206,3.0,1,86.0,17.0,707.0,2.0
0.12963198614396138,4.0,1,91.0,18.0,712.0,1.0
0.06481599307198069,12.0,1,83.0,19.0,686.0,46.0
